FAILAVG,METRIC,MXN,L4,M_STEP,M_PACKET,INTERFACES
0,150,25,UDP,30,8192,2
0.0372961,156,25,UDP,30,8192,2
0.390164,246,25,UDP,30,8192,2
0.0703195,161,25,UDP,30,8192,2
0.000562429,150,25,UDP,30,8192,2
0.0688906,161,25,UDP,30,8192,2
0.0281148,154,25,UDP,30,8192,2
0.0118015,152,25,UDP,30,8192,2
0.064549,160,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0368052,156,25,UDP,30,8192,2
0.0567775,159,25,UDP,30,8192,2
0.0631777,160,25,UDP,30,8192,2
0.000328392,150,25,UDP,30,8192,2
0.0297855,155,25,UDP,30,8192,2
0.0746446,162,25,UDP,30,8192,2
0.0530217,159,25,UDP,30,8192,2
0.0238248,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.051127,158,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000468281,150,25,UDP,30,8192,2
0.000465837,150,25,UDP,30,8192,2
0.0250231,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.323871,222,25,UDP,30,8192,2
0.00917732,151,25,UDP,30,8192,2
0.0452868,157,25,UDP,30,8192,2
0.034879,156,25,UDP,30,8192,2
0.00410557,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00983212,152,25,UDP,30,8192,2
0.0297212,155,25,UDP,30,8192,2
0.0354269,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.104232,168,25,UDP,30,8192,2
0.0625497,160,25,UDP,30,8192,2
0.0640306,160,25,UDP,30,8192,2
0.000240942,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000740634,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0416478,157,25,UDP,30,8192,2
0.00248414,150,25,UDP,30,8192,2
0.0533415,159,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0102514,152,25,UDP,30,8192,2
0.0703195,161,25,UDP,30,8192,2
0.0106856,152,25,UDP,30,8192,2
0.248786,200,25,UDP,30,8192,2
0.0192485,153,25,UDP,30,8192,2
0.0174777,153,25,UDP,30,8192,2
0.0106856,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0809873,163,25,UDP,30,8192,2
0.065622,161,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0187247,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0188399,153,25,UDP,30,8192,2
0.00560711,151,25,UDP,30,8192,2
0.00207767,150,25,UDP,30,8192,2
0.00725648,151,25,UDP,30,8192,2
0.0265867,154,25,UDP,30,8192,2
0.0149353,152,25,UDP,30,8192,2
0.00657147,151,25,UDP,30,8192,2
0.0124032,152,25,UDP,30,8192,2
0.491374,296,25,UDP,30,8192,2
0.0463478,157,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0365124,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.042632,157,25,UDP,30,8192,2
0.000240942,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000740634,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0213154,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0257308,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0477341,158,25,UDP,30,8192,2
0.000468281,150,25,UDP,30,8192,2
0.0441808,157,25,UDP,30,8192,2
0.00410557,151,25,UDP,30,8192,2
0.00340991,151,25,UDP,30,8192,2
0.0238248,154,25,UDP,30,8192,2
0.0392778,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.051127,158,25,UDP,30,8192,2
0.0106856,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0838478,164,25,UDP,30,8192,2
0.0332204,155,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0172995,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0372961,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00815109,151,25,UDP,30,8192,2
0.0115474,152,25,UDP,30,8192,2
0.0631777,160,25,UDP,30,8192,2
0.000328392,150,25,UDP,30,8192,2
0.0746446,162,25,UDP,30,8192,2
0.000240942,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0230653,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0132676,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.046497,157,25,UDP,30,8192,2
0.00253716,150,25,UDP,30,8192,2
0.0443108,157,25,UDP,30,8192,2
0.0204683,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000313402,150,25,UDP,30,8192,2
0.0354269,156,25,UDP,30,8192,2
0.0625497,160,25,UDP,30,8192,2
0.0672435,161,25,UDP,30,8192,2
0.0474172,158,25,UDP,30,8192,2
0.00229598,150,25,UDP,30,8192,2
0.0798536,163,25,UDP,30,8192,2
0.397748,250,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.046497,157,25,UDP,30,8192,2
0.00253716,150,25,UDP,30,8192,2
0.0204683,153,25,UDP,30,8192,2
0.00310617,151,25,UDP,30,8192,2
0.0293883,155,25,UDP,30,8192,2
0.00329797,151,25,UDP,30,8192,2
0.342118,228,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0174193,153,25,UDP,30,8192,2
0.260516,203,25,UDP,30,8192,2
0.00560711,151,25,UDP,30,8192,2
0.68417,476,25,UDP,30,8192,2
0.00207767,150,25,UDP,30,8192,2
0.0265867,154,25,UDP,30,8192,2
0.0188399,153,25,UDP,30,8192,2
0.00194981,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0365124,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0416478,157,25,UDP,30,8192,2
0.000240942,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000740634,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0619897,160,25,UDP,30,8192,2
0.0173813,153,25,UDP,30,8192,2
0.259287,203,25,UDP,30,8192,2
0.0149353,152,25,UDP,30,8192,2
0.00368085,151,25,UDP,30,8192,2
0.0124032,152,25,UDP,30,8192,2
0.508472,306,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0477341,158,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0441808,157,25,UDP,30,8192,2
0.00618981,151,25,UDP,30,8192,2
0.0335902,155,25,UDP,30,8192,2
0.571323,351,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.390164,246,25,UDP,30,8192,2
0.0332204,155,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0172995,153,25,UDP,30,8192,2
0.000899393,150,25,UDP,30,8192,2
0.00800375,151,25,UDP,30,8192,2
0.277749,208,25,UDP,30,8192,2
0.0361862,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0292838,155,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.0168658,153,25,UDP,30,8192,2
0.0219162,153,25,UDP,30,8192,2
0.0368052,156,25,UDP,30,8192,2
0.0567775,159,25,UDP,30,8192,2
0.0631777,160,25,UDP,30,8192,2
0.000328392,150,25,UDP,30,8192,2
0.0297855,155,25,UDP,30,8192,2
0.0746446,162,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0442862,157,25,UDP,30,8192,2
0.0335902,155,25,UDP,30,8192,2
0.272605,207,25,UDP,30,8192,2
0.248031,200,25,UDP,30,8192,2
0.000240942,150,25,UDP,30,8192,2
0.0292838,155,25,UDP,30,8192,2
0.0328916,155,25,UDP,30,8192,2
0.0135496,152,25,UDP,30,8192,2
0.0588145,159,25,UDP,30,8192,2
0.0672435,161,25,UDP,30,8192,2
0.0474172,158,25,UDP,30,8192,2
0.00229598,150,25,UDP,30,8192,2
0.253554,201,25,UDP,30,8192,2
0.0274239,154,25,UDP,30,8192,2
0.387686,245,25,UDP,30,8192,2
0.00244337,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000468281,150,25,UDP,30,8192,2
0.0572485,159,25,UDP,30,8192,2
0.195064,187,25,UDP,30,8192,2
0.0442862,157,25,UDP,30,8192,2
0.0530217,159,25,UDP,30,8192,2
0.398772,250,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0172995,153,25,UDP,30,8192,2
0.259287,203,25,UDP,30,8192,2
0.0361862,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0132676,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0306047,155,25,UDP,30,8192,2
0.210291,190,25,UDP,30,8192,2
0.490205,295,25,UDP,30,8192,2
0.248031,200,25,UDP,30,8192,2
0.0354269,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0625497,160,25,UDP,30,8192,2
0.0588145,159,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.0168658,153,25,UDP,30,8192,2
0.00315561,151,25,UDP,30,8192,2
0.0115474,152,25,UDP,30,8192,2
0.00350276,151,25,UDP,30,8192,2
0.0672435,161,25,UDP,30,8192,2
0.0474172,158,25,UDP,30,8192,2
0.00229598,150,25,UDP,30,8192,2
0.253554,201,25,UDP,30,8192,2
0.0274239,154,25,UDP,30,8192,2
0.387686,245,25,UDP,30,8192,2
0.0529216,159,25,UDP,30,8192,2
0.000556434,150,25,UDP,30,8192,2
0.0572485,159,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0106856,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00410557,151,25,UDP,30,8192,2
0.00340991,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0530217,159,25,UDP,30,8192,2
0.0529216,159,25,UDP,30,8192,2
0.000556434,150,25,UDP,30,8192,2
0.0572485,159,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000468281,150,25,UDP,30,8192,2
0.00677198,151,25,UDP,30,8192,2
0.000562429,150,25,UDP,30,8192,2
0.00041183,150,25,UDP,30,8192,2
0.064549,160,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0529216,159,25,UDP,30,8192,2
0.000556434,150,25,UDP,30,8192,2
0.0572485,159,25,UDP,30,8192,2
0.259287,203,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000468281,150,25,UDP,30,8192,2
0.00677198,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0452868,157,25,UDP,30,8192,2
0.00340991,151,25,UDP,30,8192,2
0.0176991,153,25,UDP,30,8192,2
0.0698639,161,25,UDP,30,8192,2
0.00560711,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0521938,158,25,UDP,30,8192,2
0.233214,196,25,UDP,30,8192,2
0.615137,391,25,UDP,30,8192,2
0.254034,201,25,UDP,30,8192,2
0.0394084,156,25,UDP,30,8192,2
0.187646,185,25,UDP,30,8192,2
0.479331,289,25,UDP,30,8192,2
0.27061,206,25,UDP,30,8192,2
0.000556434,150,25,UDP,30,8192,2
0.0572485,159,25,UDP,30,8192,2
0.00310617,151,25,UDP,30,8192,2
0.0293883,155,25,UDP,30,8192,2
0.00329797,151,25,UDP,30,8192,2
0.216195,192,25,UDP,30,8192,2
0.342118,228,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0213154,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.100108,167,25,UDP,30,8192,2
0.374665,240,25,UDP,30,8192,2
0.490205,295,25,UDP,30,8192,2
0.248031,200,25,UDP,30,8192,2
0.0354269,156,25,UDP,30,8192,2
0.0625497,160,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00815109,151,25,UDP,30,8192,2
0.00315561,151,25,UDP,30,8192,2
0.0115474,152,25,UDP,30,8192,2
0.00350276,151,25,UDP,30,8192,2
0.201416,188,25,UDP,30,8192,2
0.00800375,151,25,UDP,30,8192,2
0.277749,208,25,UDP,30,8192,2
0.705225,510,25,UDP,30,8192,2
0.0166956,153,25,UDP,30,8192,2
0.00485229,151,25,UDP,30,8192,2
0.554709,338,25,UDP,30,8192,2
0.00410557,151,25,UDP,30,8192,2
0.00340991,151,25,UDP,30,8192,2
0.000468281,150,25,UDP,30,8192,2
0.0441808,157,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00244337,150,25,UDP,30,8192,2
0.398181,250,25,UDP,30,8192,2
0.0306047,155,25,UDP,30,8192,2
0.00401097,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.0168658,153,25,UDP,30,8192,2
0.0235498,154,25,UDP,30,8192,2
0.0219162,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00194981,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00122375,150,25,UDP,30,8192,2
0.0416478,157,25,UDP,30,8192,2
0.0368052,156,25,UDP,30,8192,2
0.0128727,152,25,UDP,30,8192,2
0.0631777,160,25,UDP,30,8192,2
0.000328392,150,25,UDP,30,8192,2
0.00636407,151,25,UDP,30,8192,2
0.0746446,162,25,UDP,30,8192,2
0.0530217,159,25,UDP,30,8192,2
0.0124032,152,25,UDP,30,8192,2
0.0110603,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
5.03E-05,150,25,UDP,30,8192,2
0.000240942,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000740634,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.398181,250,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.744589,589,25,UDP,30,8192,2
0.00360442,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0372961,156,25,UDP,30,8192,2
0.390164,246,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0306047,155,25,UDP,30,8192,2
0.0452868,157,25,UDP,30,8192,2
0.034879,156,25,UDP,30,8192,2
0.0282565,154,25,UDP,30,8192,2
0.00041183,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0588145,159,25,UDP,30,8192,2
0.00397956,151,25,UDP,30,8192,2
0.0147256,152,25,UDP,30,8192,2
0.0618431,160,25,UDP,30,8192,2
0.0797224,163,25,UDP,30,8192,2
0.0530217,159,25,UDP,30,8192,2
0.00397956,151,25,UDP,30,8192,2
0.0147256,152,25,UDP,30,8192,2
0.0618431,160,25,UDP,30,8192,2
0.0797224,163,25,UDP,30,8192,2
0.00125991,150,25,UDP,30,8192,2
0.00158403,150,25,UDP,30,8192,2
0.0346138,155,25,UDP,30,8192,2
0.00397956,151,25,UDP,30,8192,2
0.0147256,152,25,UDP,30,8192,2
0.0618431,160,25,UDP,30,8192,2
0.0797224,163,25,UDP,30,8192,2
0.00125991,150,25,UDP,30,8192,2
0.00158403,150,25,UDP,30,8192,2
0.0346138,155,25,UDP,30,8192,2
0.0238248,154,25,UDP,30,8192,2
0.0392778,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0213389,153,25,UDP,30,8192,2
0.0238248,154,25,UDP,30,8192,2
0.0392778,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0213389,153,25,UDP,30,8192,2
0.00397956,151,25,UDP,30,8192,2
0.0147256,152,25,UDP,30,8192,2
0.0618431,160,25,UDP,30,8192,2
0.0797224,163,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0213154,153,25,UDP,30,8192,2
0.00244337,150,25,UDP,30,8192,2
0.32321,222,25,UDP,30,8192,2
0.401132,251,25,UDP,30,8192,2
0.0361862,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.0168658,153,25,UDP,30,8192,2
0.0235498,154,25,UDP,30,8192,2
0.0219162,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00125991,150,25,UDP,30,8192,2
0.0246962,154,25,UDP,30,8192,2
0.0306047,155,25,UDP,30,8192,2
0.0588145,159,25,UDP,30,8192,2
0.0530217,159,25,UDP,30,8192,2
0.00127691,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0477341,158,25,UDP,30,8192,2
0.0394084,156,25,UDP,30,8192,2
0.187646,185,25,UDP,30,8192,2
0.49657,299,25,UDP,30,8192,2
0.27061,206,25,UDP,30,8192,2
0.000556434,150,25,UDP,30,8192,2
0.0572485,159,25,UDP,30,8192,2
0.00253716,150,25,UDP,30,8192,2
0.0106856,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000621622,150,25,UDP,30,8192,2
0.0293883,155,25,UDP,30,8192,2
0.00329797,151,25,UDP,30,8192,2
0.342118,228,25,UDP,30,8192,2
0.00340991,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000468281,150,25,UDP,30,8192,2
0.00677198,151,25,UDP,30,8192,2
0.201416,188,25,UDP,30,8192,2
0.277749,208,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0465439,157,25,UDP,30,8192,2
0.490205,295,25,UDP,30,8192,2
0.248031,200,25,UDP,30,8192,2
0.0354269,156,25,UDP,30,8192,2
0.0625497,160,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0213154,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.321406,221,25,UDP,30,8192,2
0.374665,240,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0672435,161,25,UDP,30,8192,2
0.0474172,158,25,UDP,30,8192,2
0.00229598,150,25,UDP,30,8192,2
0.253554,201,25,UDP,30,8192,2
0.0274239,154,25,UDP,30,8192,2
0.387686,245,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.0168658,153,25,UDP,30,8192,2
0.0219162,153,25,UDP,30,8192,2
0.00315561,151,25,UDP,30,8192,2
0.0115474,152,25,UDP,30,8192,2
0.00350276,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0465439,157,25,UDP,30,8192,2
0.00815109,151,25,UDP,30,8192,2
0.00315561,151,25,UDP,30,8192,2
0.0115474,152,25,UDP,30,8192,2
0.370699,239,25,UDP,30,8192,2
0.00350276,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0230653,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0132676,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0521938,158,25,UDP,30,8192,2
0.233214,196,25,UDP,30,8192,2
0.615137,391,25,UDP,30,8192,2
0.254034,201,25,UDP,30,8192,2
0.210291,190,25,UDP,30,8192,2
0.490205,295,25,UDP,30,8192,2
0.248031,200,25,UDP,30,8192,2
0.0354269,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0625497,160,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0230653,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.0168658,153,25,UDP,30,8192,2
0.0235498,154,25,UDP,30,8192,2
0.0219162,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0305793,155,25,UDP,30,8192,2
0.0437825,157,25,UDP,30,8192,2
0.0329463,155,25,UDP,30,8192,2
0.0361862,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0672435,161,25,UDP,30,8192,2
0.0474172,158,25,UDP,30,8192,2
0.00229598,150,25,UDP,30,8192,2
0.0274239,154,25,UDP,30,8192,2
0.387686,245,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0132676,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0205108,153,25,UDP,30,8192,2
0.393511,248,25,UDP,30,8192,2
0.321406,221,25,UDP,30,8192,2
0.682069,473,25,UDP,30,8192,2
0.0361862,156,25,UDP,30,8192,2
0.798415,747,25,UDP,30,8192,2
0.0219162,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0060126,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.613706,389,25,UDP,30,8192,2
0.0238248,154,25,UDP,30,8192,2
0.00477417,151,25,UDP,30,8192,2
0.0176991,153,25,UDP,30,8192,2
0.0441808,157,25,UDP,30,8192,2
0.00593244,151,25,UDP,30,8192,2
0.000321397,150,25,UDP,30,8192,2
0.0165191,153,25,UDP,30,8192,2
0.374665,240,25,UDP,30,8192,2
0.00397956,151,25,UDP,30,8192,2
0.00158403,150,25,UDP,30,8192,2
0.0548827,159,25,UDP,30,8192,2
0.0118015,152,25,UDP,30,8192,2
0.00917732,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0292838,155,25,UDP,30,8192,2
0.0368052,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.272605,207,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000562429,150,25,UDP,30,8192,2
0.0392778,156,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000240942,150,25,UDP,30,8192,2
0.0746446,162,25,UDP,30,8192,2
0.0452868,157,25,UDP,30,8192,2
0.0416478,157,25,UDP,30,8192,2
0.064549,160,25,UDP,30,8192,2
0.0213154,153,25,UDP,30,8192,2
0.0172995,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.342118,228,25,UDP,30,8192,2
0.0240633,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.000621622,150,25,UDP,30,8192,2
0.00618981,151,25,UDP,30,8192,2
0.0168658,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0135496,152,25,UDP,30,8192,2
0.40711,253,25,UDP,30,8192,2
0.051127,158,25,UDP,30,8192,2
0.0346138,155,25,UDP,30,8192,2
0.0493167,158,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0328916,155,25,UDP,30,8192,2
0.0128727,152,25,UDP,30,8192,2
0.201416,188,25,UDP,30,8192,2
0.249231,200,25,UDP,30,8192,2
0.508472,306,25,UDP,30,8192,2
0.342968,229,25,UDP,30,8192,2
0.436873,267,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0688906,161,25,UDP,30,8192,2
0.356247,233,25,UDP,30,8192,2
0.0750763,162,25,UDP,30,8192,2
0.0149353,152,25,UDP,30,8192,2
0.0116929,152,25,UDP,30,8192,2
0.0372961,156,25,UDP,30,8192,2
0.0138163,152,25,UDP,30,8192,2
0.00932425,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.705225,510,25,UDP,30,8192,2
0.0618431,160,25,UDP,30,8192,2
0.051451,158,25,UDP,30,8192,2
0.034879,156,25,UDP,30,8192,2
0.0750754,162,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0213389,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0463478,157,25,UDP,30,8192,2
0.00194981,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0631777,160,25,UDP,30,8192,2
0.390164,246,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0282565,154,25,UDP,30,8192,2
0.00815109,151,25,UDP,30,8192,2
0.0235498,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0293883,155,25,UDP,30,8192,2
0.401132,251,25,UDP,30,8192,2
0.00253716,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.253554,201,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00244337,150,25,UDP,30,8192,2
0.000899393,150,25,UDP,30,8192,2
0.0132676,152,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.210291,190,25,UDP,30,8192,2
0.49657,299,25,UDP,30,8192,2
0.370699,239,25,UDP,30,8192,2
0.487856,294,25,UDP,30,8192,2
0.0230653,154,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0305793,155,25,UDP,30,8192,2
0.353868,233,25,UDP,30,8192,2
0.00329797,151,25,UDP,30,8192,2
0.00368085,151,25,UDP,30,8192,2
0.0394084,156,25,UDP,30,8192,2
0.0335902,155,25,UDP,30,8192,2
0.29943,214,25,UDP,30,8192,2
0.0443108,157,25,UDP,30,8192,2
0.0838478,164,25,UDP,30,8192,2
0.0797224,163,25,UDP,30,8192,2
0.00301808,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.28118,209,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.00800375,151,25,UDP,30,8192,2
0.000328392,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.398197,250,25,UDP,30,8192,2
0.000337386,150,25,UDP,30,8192,2
0.0180115,153,25,UDP,30,8192,2
0.110676,169,25,UDP,30,8192,2
0.00041183,150,25,UDP,30,8192,2
0.0124032,152,25,UDP,30,8192,2
0.000740634,150,25,UDP,30,8192,2
0.0107577,152,25,UDP,30,8192,2
0.348461,231,25,UDP,30,8192,2
0.0166956,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.663943,448,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0106856,152,25,UDP,30,8192,2
0.724792,547,25,UDP,30,8192,2
0.00677198,151,25,UDP,30,8192,2
0.490205,295,25,UDP,30,8192,2
0.00410557,151,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0672435,161,25,UDP,30,8192,2
0.0502339,158,25,UDP,30,8192,2
0.731322,560,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.216195,192,25,UDP,30,8192,2
0.187646,185,25,UDP,30,8192,2
0.00315561,151,25,UDP,30,8192,2
0.0204683,153,25,UDP,30,8192,2
0.0521938,158,25,UDP,30,8192,2
0.0529216,159,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
0.0329463,155,25,UDP,30,8192,2
0.0184752,153,25,UDP,30,8192,2
0,150,25,UDP,30,8192,2
